,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,1.9875051816855165,6.721550618980995,-0.6146910683349867,-3.8607657684376426,0.9416970496775514,8.040728321516013,9.658482438620934,4.302434639540799,-0.590708940209679,-0.31190852673408254,5.59466017240229,10.31632267084223,-3.7430947826800844,1.3587315514015335,-0.25956316052698025,1.202627618454179,8.4087368752546,-1.146718205813074,1.8459797034117527,1.260180009218376,11.117633917308744,7.190242025538884,0.6993564931580581,4.505531798962836,-3.5192183680320697,0.6641241102571767,0.6906416361558996,0.8457789775730326,8.290201300745853,-4.353843735479068,-3.6173087296085376,0.5669761320744073,0.06135630584177523,4.083153973867874,9.432755029088714,-4.168449294714887,0.9458601550672621,2.9556497449543486,1.9433995181025443,0.041090133292204345
1,0.05,1.7592567123477927,6.323574106410859,-1.3715440206232923,-3.108777847816099,-0.18673129740492206,8.369608481598446,9.45028934320009,0.01264730244663402,-0.8864672124612462,0.7651418222160458,5.679533805315828,8.584575543437623,-4.910549590171217,3.9692004362678674,1.4776880638515453,2.460995152615971,8.840960796181061,-0.9347139433947346,2.2744743336820843,3.1299471876522613,12.293221459685881,5.742710722335854,-1.032299839586726,4.849032798487232,-2.5547554632615244,1.6352902925546566,1.2403700945495113,2.3470482055296267,7.901229429379879,-5.188485740196592,-0.9859124942210513,-0.4647674095948805,0.2815436115093698,4.710886114737366,9.000985145832196,-4.908389254965381,2.827530024153252,4.18044277373286,1.294190066070332,0.11255064144119886
2,0.1,2.3023558792085628,6.995336033681625,-2.643061978850519,-1.4631706098048007,-0.8953592501326387,8.659087908760476,9.186662499064735,-3.655973718176688,0.27890157062176235,0.9103650683819066,6.56860995563942,6.918545252203401,-4.562666829772328,5.0490495827296975,3.3604475349599987,3.196474084109128,8.526773332976704,-0.10960646692036546,2.9184124680066335,5.798356867255441,11.907241152663305,2.8157841743940932,-1.8920788056501123,5.813415494953838,-0.7409134999265823,1.8772991826748804,2.071491100982283,2.8172104985136417,7.489120259444772,-4.605994735169917,1.7230329511859186,0.6072416922469996,0.4592992914649578,5.9564555845419545,7.908978065951245,-4.827360288643163,3.608843638444503,5.849738761266447,1.6923170789276665,0.3164733487587235
3,0.15000000000000002,2.6825454907202033,5.661452479720706,-2.879047630659932,0.27727716449024425,0.14702126205329558,8.452879661333466,7.9700045904321914,-5.905587995522577,2.875838889639009,2.0653380853580807,6.645214385075697,5.418675429961641,-4.4194260028159045,5.68409078471907,5.952728491020935,4.265720181619101,6.8355530425188435,0.14079672745256866,3.3355104467578576,7.415176440914299,10.930251351054137,-2.49585444675573,-0.7917191014790038,5.80963247046963,0.8826490443166927,2.5894167658850393,2.309687185357234,3.562468633451648,7.126681946643283,-5.195087569829623,2.9280609271525835,1.492206291153143,1.5850959820397934,5.727094847844952,6.106126359093633,-4.848389847168649,4.724057652017149,7.354480572303155,0.9472970700728162,0.9296007818853488
4,0.2,3.9066022659746134,5.065968775544319,-3.661120105415334,1.4730089274590825,0.6083353171324696,8.822908685956138,5.3582507720663095,-6.722874398798746,3.488032862475703,4.635176097257694,6.974890767448563,2.823339531325933,-3.9481058081827833,5.1390893020399,8.67994049977201,4.918418396992714,5.8605129349860565,0.8513164908693094,3.8721438231710574,9.3396867652319,7.6924043025425135,-6.068600502769603,-0.10574745639220488,5.851863454210755,2.0312549189958995,2.995219072814371,3.6035137050648482,3.8086561728672383,5.113691426467456,-3.972062262609864,4.741317193143271,3.003192049674186,2.173155607855575,6.131489900302362,4.7647409524346225,-4.9708002454728435,4.038797921390048,8.416367169783719,0.30644513342270907,1.6051493626993645
5,0.25,3.605486692415652,4.46371952640424,-3.1195589693884505,2.0586893257637637,2.6190146516780946,8.702493113678113,1.8494597019858265,-6.136454461015056,3.2449891022676893,7.242822892662956,6.298538487343286,0.839860394376679,-3.2650844260566263,3.7080818678709795,10.737493284744122,4.974489610274745,3.4349815100992553,0.05192487738232332,4.399298069578854,10.493076068897452,2.120327870296956,-7.286227316047441,-0.45191217442530435,6.609594155809942,2.652341480576933,2.6271202045053386,4.453359525468628,5.195324552057377,3.924305669288442,-3.441228599587393,5.0689983864958625,4.93904838670954,2.2949880262299613,6.153081438040782,2.8695753972385516,-4.195171266734411,3.3574411569887603,8.984490945600129,-0.4969952481148938,1.1515522883268152
6,0.30000000000000004,5.652592799008991,3.86108811454836,-2.51310545455681,3.52057428485353,3.8585680511492537,7.7471072829039755,-1.458493870475397,-5.403743629226638,0.9269834122494806,8.53622521732729,5.566749855203791,-2.451253786431252,-2.6151763765893166,2.7589337027516923,11.789913807572738,5.330530920673941,1.7371776270063852,1.5045694043755435,4.765276792066784,9.770031150251631,-3.521794787914945,-5.421668040581793,-1.7141063249585313,5.696752332669636,4.456441551622398,3.4212329166879414,4.326356480746558,5.4891657595859495,2.2849529997035907,-3.0809271659901647,4.503335907783026,6.7549528999380515,3.548840151430709,5.708589756224404,1.8642466198444438,-3.831303488929544,3.1204154256361085,10.009123714150803,-0.7290471225051284,2.3867441859007292
7,0.35000000000000003,5.5663977227540675,2.736592203394651,-2.0937397566675573,3.3332493458334995,5.557121272046108,6.301598635133595,-4.597699517973924,-4.530097042060156,-1.7082800727360654,8.883979643023876,3.1112842754218724,-4.03973262684768,-1.0767508406941582,1.548655193594008,13.396673445355985,5.110957693402783,-0.3584901192300565,0.8980796191664636,5.378002672920036,8.761770156794956,-6.843167347975295,-2.647659538411702,-3.387774938123255,4.712494080108011,6.549165696934983,2.80771177388792,4.815194511334814,5.686447548699951,0.49402247176053915,-2.3972813050831516,4.175191177762414,7.575607481928284,3.6130815659626743,5.24362403947685,0.3383752820788029,-2.909675229409337,1.6150037771539378,10.363605038948657,0.1148541724025083,2.8309541746563274
8,0.4,6.358704154295581,2.5311644262495747,-2.2742162376216633,3.4084642582855595,7.348122837658901,4.457139837398023,-6.4715168379582675,-1.4208625000283939,-3.1144434373434775,8.782690205754005,2.652549121116295,-5.5677117759696575,-0.865791396510727,1.14207691908374,13.623668816025084,4.049328242878046,-1.9140590161399247,2.209022241304038,6.813907422472997,5.7586793351116246,-8.186023879136323,2.2531808203793875,-2.8537987578410116,3.5400332664091003,8.169015437525237,3.5132342144431044,4.428294633846635,4.55825654339416,-0.5645255901398314,-1.8611246180233962,3.6702694191805016,9.609350268448926,4.46329707142657,3.1741202562589197,-1.0924141254626405,-2.3677000913664012,1.221808693920634,10.25355615854999,1.199292122574239,3.15955172891673
9,0.45,6.243534878671376,0.6940592047030132,-1.158748516871097,3.0495176225936524,7.90878302714391,1.3507866110697009,-6.5573491159742945,1.0733225182775272,-2.0757281629062825,8.815733875581877,1.7754315957481146,-5.962159905193183,0.5540922662250358,1.3593228567349236,12.770483621399645,1.6957238069006566,-2.5937420675672547,2.243029124555664,7.189102771076036,3.084598805761118,-8.197422175021156,5.340299308408228,-0.19005453439248826,3.51677908297215,8.679189979459203,4.776372480576579,4.315887311870005,3.694539915799102,-0.605492600907183,-1.0560954548733683,4.037017929715506,10.479228975822988,3.9742368450937358,1.4631518813807292,-0.8857883293801293,-1.1068407160594491,-0.2107046982197329,10.358261341396755,3.5083432215082433,2.7231711770923184
10,0.5,6.512444714050497,-0.4544469692907979,-0.7366260795830583,2.344694228109181,9.050386835451686,-2.2204301919892746,-5.240659676045196,2.1216787530023953,-0.33096859528912737,8.891347084694269,0.06659598220197666,-4.9153053927757,0.4840647044283294,2.4237356322532086,12.016974875263369,-0.7382950083699814,-2.076203347955408,0.6812556139899653,7.727143808737048,-0.30133345948820306,-7.550628690867494,5.160147912700603,3.506910126237384,4.268755170667502,9.625050950811339,4.250253886592849,2.837407381344239,3.330105304363542,-1.1855860814793155,-0.8541052708246326,3.3043102778001296,10.496454247029131,3.083907871899968,0.3639173136859709,-0.837841586756526,-1.392458073130736,0.07454421851796372,10.171236176986776,5.143742424832795,2.573950833532459
11,0.55,5.028719690337942,-0.06386013975082316,-0.7189874605933474,1.8909763903054435,8.17006808303729,-4.160530419200093,-3.623267289967116,1.7032447278576375,0.778122182230685,8.298725899517219,-1.32000852842847,-4.131363854429663,0.7147544612638842,3.180317109324893,11.731214424573851,-2.726905210288802,-0.6610920209082001,0.5862268630715004,7.817780771825765,-1.7652096319099242,-6.131757664123665,3.825627388072888,6.468905523800592,5.351650327758238,9.356623167554696,3.0785554691787986,2.1136351632563968,2.8778119065353143,-1.2456474717723105,-0.04837342909990518,3.707695373073755,11.26312347197171,0.8303140836018499,-0.8410373622228643,-0.014081913103914778,-0.41850902128971446,0.11117339117981213,10.753905903814015,6.048986769603942,1.5633897620634145
12,0.6000000000000001,5.411982529976143,-0.514536182405061,-0.8813297603843664,2.418249854082689,7.966951160202455,-5.979085872014028,-0.792907635100331,1.0762251300686687,1.7019808922547413,8.33356024646094,-3.2614654453941494,-3.0907321466656494,-0.5766565680507089,4.018595504086365,11.485971441664041,-3.8489885955257828,1.196742173467594,1.5445856504542153,7.306300893293878,-4.284296465290746,-4.423110667893073,0.3137823712874852,7.67637200896164,8.209334812516122,8.539229816972512,1.4028824824922084,2.0257783472662885,2.613522288351433,-0.6371081677650979,0.049891885560828686,3.7352844246084898,10.73301567623299,-0.8814678762249883,-0.16080954582737414,0.8522832899870223,-0.01096498009893062,1.0391933207563977,10.285429583212633,6.168017294232161,0.8933853116782902
